split,zero_output,linear_in_input,constant_output
21,12,25,0
20,99,60,0
63,187,170,70
19,11,28,0
10,87,82,0
42,211,176,61
16,12,30,0
15,73,91,0
51,205,185,49
11,18,29,0
30,90,59,0
69,181,188,52
23,9,26,0
20,85,74,0
60,194,177,59
22,12,24,0
19,98,62,0
67,177,164,82
23,7,28,0
30,81,68,0
73,192,183,42
21,14,23,0
24,93,62,0
67,176,188,59
23,8,27,0
24,97,58,0
69,171,193,57
21,7,30,0
17,87,75,0
60,191,170,69
23,11,24,0
20,66,93,0
66,210,179,35
18,17,23,0
12,114,53,0
47,178,167,98
26,10,22,0
20,79,80,0
72,202,188,28
21,8,29,0
22,96,61,0
66,189,162,73
23,10,25,0
10,72,97,0
58,215,188,29
9,22,27,0
21,100,58,0
61,183,170,76
18,13,27,0
8,87,84,0
57,209,173,51
19,14,25,0
21,86,72,0
59,192,185,54
16,20,22,0
24,71,84,0
70,188,188,44
22,9,27,0
10,134,35,0
46,173,112,159
11,13,34,0
14,119,46,0
30,192,153,115
9,16,33,0
14,112,53,0
46,183,156,105
12,14,32,0
17,72,90,0
52,212,166,60
16,12,30,0
17,86,76,0
60,200,177,53
18,10,30,0
20,92,67,0
57,190,187,56
24,9,25,0
31,64,84,0
88,180,181,41
26,9,23,0
19,102,58,0
48,174,192,76
25,9,24,0
29,73,77,0
79,198,193,20
24,11,23,0
22,74,83,0
72,193,196,29
24,10,24,0
14,135,30,0
43,165,129,153
14,12,32,0
15,83,81,0
56,205,204,25
22,17,19,0
19,88,72,0
42,190,194,64
17,17,24,0
20,111,48,0
68,161,163,98
28,7,23,0
11,129,39,0
30,179,142,139
17,13,28,0
20,69,90,0
58,203,187,42
23,12,23,0
31,65,83,0
71,201,193,25
23,12,23,0
15,91,73,0
60,193,170,67
10,15,33,0
19,79,81,0
62,203,171,54
22,10,26,0
20,82,77,0
71,187,169,63
23,12,23,0
25,71,83,0
62,200,180,48
19,13,26,0
20,90,69,0
73,184,175,58
20,10,28,0
11,123,45,0
49,178,139,124
12,17,29,0
31,54,94,0
92,197,189,12
29,7,22,0
18,38,123,0
73,225,186,6
17,17,24,0
19,90,70,0
55,196,186,53
21,14,23,0
24,91,64,0
64,193,174,59
16,12,30,0
19,95,65,0
56,184,174,76
10,19,29,0
32,79,68,0
74,188,197,31
23,9,26,0
19,91,69,0
65,180,168,77
25,8,25,0
29,93,57,0
66,179,180,65
16,11,31,0
23,82,74,0
61,195,184,50
19,14,25,0
12,112,55,0
49,179,154,108
10,17,31,0
22,85,72,0
62,192,166,70
22,8,28,0
9,127,43,0
36,180,125,149
16,13,29,0
14,115,50,0
46,180,145,119
15,14,29,0
22,98,59,0
58,181,167,84
18,11,29,0
16,126,37,0
62,151,154,123
20,8,30,0
15,104,60,0
48,188,157,97
16,15,27,0
23,72,84,0
83,210,184,13
20,15,23,0
23,70,86,0
61,210,171,48
25,9,24,0
21,77,81,0
86,205,180,19
23,16,19,0
18,74,87,0
54,201,195,40
16,18,24,0
24,93,62,0
74,183,185,48
19,11,28,0
20,50,109,0
58,230,193,9
18,20,20,0
13,123,43,0
49,168,155,118
13,14,31,0
22,77,80,0
78,190,170,52
27,9,22,0
23,102,54,0
56,171,187,76
30,8,20,0
17,98,64,0
46,185,188,71
18,16,24,0
11,81,87,0
66,205,178,41
21,11,26,0
25,79,75,0
60,198,174,58
24,12,22,0
19,94,66,0
65,177,191,57
19,11,28,0
31,58,90,0
69,209,199,13
23,9,26,0
18,98,63,0
53,186,156,95
22,10,26,0
14,84,81,0
46,215,185,44
18,12,28,0
24,61,94,0
84,201,179,26
22,11,25,0
26,82,71,0
71,191,182,46
17,13,28,0
6,138,35,0
37,177,112,164
12,13,33,0
21,90,68,0
57,196,193,44
17,15,26,0
12,128,39,0
33,181,134,142
14,15,29,0
22,92,65,0
57,195,176,62
16,13,29,0
15,105,59,0
35,193,165,97
11,17,30,0
21,98,60,0
64,172,173,81
22,14,22,0
19,114,46,0
66,158,155,111
23,6,29,0
17,97,65,0
59,184,177,70
17,7,34,0
13,104,62,0
46,190,150,104
16,16,26,0
18,79,82,0
73,201,192,24
21,9,28,0
29,72,78,0
64,202,199,25
19,16,23,0
24,68,87,0
69,204,194,23
14,19,25,0
23,73,83,0
75,196,162,57
26,9,23,0
26,73,80,0
85,187,173,45
29,10,19,0
11,113,55,0
45,181,159,105
19,10,29,0
20,100,59,0
51,186,176,77
26,11,21,0
31,83,65,0
86,177,184,43
23,13,22,0
18,77,84,0
58,205,189,38
17,17,24,0
14,134,31,0
42,176,106,166
12,13,33,0
14,107,58,0
56,176,149,109
17,11,30,0
19,88,72,0
68,190,193,39
21,12,25,0
16,130,33,0
39,172,143,136
13,12,33,0
18,87,74,0
76,186,176,52
21,11,26,0
26,77,76,0
100,183,167,40
27,10,21,0
15,128,36,0
44,176,124,146
17,14,27,0
19,71,89,0
79,203,185,23
21,10,27,0
19,106,54,0
55,174,171,90
25,10,23,0
11,85,83,0
50,208,172,60
21,14,23,0
20,108,51,0
52,175,165,98
20,9,29,0
22,88,69,0
79,175,186,50
21,13,24,0
22,84,73,0
60,195,196,39
16,15,27,0
24,66,89,0
56,208,176,50
15,17,26,0
21,71,87,0
71,195,182,42
24,12,22,0
21,104,54,0
56,175,187,72
20,5,33,0
25,95,59,0
52,182,173,83
20,9,29,0
14,75,90,0
73,212,189,16
18,18,22,0
27,69,83,0
72,194,196,28
19,18,21,0
16,58,105,0
58,221,178,33
24,11,23,0
19,115,45,0
83,157,159,91
32,4,22,0
21,112,46,0
66,155,165,104
25,5,28,0
10,84,85,0
51,210,166,63
22,17,19,0
33,85,61,0
63,180,190,57
23,8,27,0
19,75,85,0
49,200,190,51
21,14,23,0
12,104,63,0
74,172,180,64
17,14,27,0
8,138,33,0
34,173,130,153
14,11,33,0
24,64,91,0
80,208,180,22
21,10,27,0
21,78,80,0
64,201,177,48
21,11,26,0
22,100,57,0
78,168,191,53
29,6,23,0
24,82,73,0
75,191,191,33
21,13,24,0
21,90,68,0
66,189,179,56
15,12,31,0
24,80,75,0
78,182,172,58
24,7,27,0
23,66,90,0
61,204,183,42
25,9,24,0
20,74,85,0
61,209,176,44
18,13,27,0
20,96,63,0
65,175,183,67
25,8,25,0
15,102,62,0
43,195,170,82
15,9,34,0
23,73,83,0
57,209,186,38
26,12,20,0
16,76,87,0
56,206,183,45
20,9,29,0
17,94,68,0
78,168,163,81
16,14,28,0
27,71,81,0
69,208,194,19
21,9,28,0
12,134,33,0
38,174,131,147
9,15,34,0
18,106,55,0
49,188,165,88
19,8,31,0
23,63,93,0
82,206,191,11
15,15,28,0
22,99,58,0
64,181,172,73
17,15,26,0
16,84,79,0
64,187,211,28
15,17,26,0
29,92,58,0
72,177,195,46
21,8,29,0
21,96,62,0
54,185,173,78
18,9,31,0
8,124,47,0
36,180,136,138
11,15,32,0
25,55,99,0
73,214,188,15
25,10,23,0
16,94,69,0
47,201,174,68
22,10,26,0
15,119,45,0
33,185,150,122
11,15,32,0
18,101,60,0
69,180,171,70
17,13,28,0
15,101,63,0
51,191,166,82
12,14,32,0
19,83,77,0
59,206,177,48
28,11,19,0
25,91,63,0
71,182,180,57
24,8,26,0
18,105,56,0
53,174,172,91
13,17,28,0
29,96,54,0
67,177,175,71
20,10,28,0
28,63,88,0
77,201,175,37
25,6,27,0
23,101,55,0
65,183,173,69
18,11,29,0
20,80,79,0
73,198,179,40
19,15,24,0
29,88,62,0
61,188,175,66
19,9,30,0
13,131,35,0
33,179,140,138
13,13,32,0
24,86,69,0
62,185,186,57
21,12,25,0
14,115,50,0
44,182,147,117
12,15,31,0
25,58,96,0
60,209,191,30
27,11,20,0
23,99,57,0
76,172,169,73
32,6,20,0
17,110,52,0
47,181,163,99
13,15,30,0
22,98,59,0
64,170,187,69
25,5,28,0
15,101,63,0
47,197,191,55
16,13,29,0
19,92,68,0
56,182,180,72
21,12,25,0
23,49,107,0
84,208,180,18
23,12,23,0
10,117,52,0
50,169,167,104
16,11,31,0
18,102,59,0
79,163,167,81
23,11,24,0
28,94,57,0
70,170,187,63
25,7,26,0
14,129,36,0
43,172,139,136
14,12,32,0
13,81,85,0
51,209,168,62
15,14,29,0
23,75,81,0
66,198,183,43
19,14,25,0
24,72,83,0
75,193,185,37
23,12,23,0
32,52,95,0
79,214,189,8
16,17,25,0
28,78,73,0
66,184,185,55
18,14,26,0
18,87,74,0
61,191,183,55
19,15,24,0
21,88,70,0
59,194,182,55
19,16,23,0
11,97,71,0
47,196,165,82
14,14,30,0
12,129,38,0
41,172,130,147
9,16,33,0
19,86,74,0
61,193,193,43
18,15,25,0
23,77,79,0
74,199,174,43
22,9,27,0
17,78,84,0
55,206,184,45
16,17,25,0
14,95,70,0
52,200,173,65
19,15,24,0
16,107,56,0
59,179,161,91
19,8,31,0
15,102,62,0
46,192,161,91
11,16,31,0
10,105,64,0
45,183,167,95
20,16,22,0
19,110,50,0
43,184,174,89
19,12,27,0
19,104,56,0
58,186,173,73
17,11,30,0
14,59,106,0
61,221,187,21
17,14,27,0
22,91,66,0
68,186,175,61
23,10,25,0
17,126,36,0
43,170,141,136
13,14,31,0
18,110,51,0
37,187,154,112
13,15,30,0
13,33,133,0
53,237,196,4
18,17,23,0
14,92,73,0
60,190,162,78
25,11,22,0
16,83,80,0
57,191,170,72
23,15,20,0
20,115,44,0
60,160,165,105
24,7,27,0
21,99,59,0
66,179,161,84
22,7,29,0
19,102,58,0
78,168,182,62
26,7,25,0
18,129,32,0
38,169,146,137
16,11,31,0
15,116,48,0
48,176,164,102
15,18,25,0
10,136,33,0
42,172,109,167
10,13,35,0
19,115,45,0
51,170,163,106
19,16,23,0
13,88,78,0
51,187,176,76
18,15,25,0
15,105,59,0
63,172,172,83
25,13,20,0
30,85,64,0
106,161,188,35
32,4,22,0
18,85,76,0
46,186,200,58
16,19,23,0
18,110,51,0
52,177,169,92
24,13,21,0
25,54,100,0
68,204,198,20
19,17,22,0
9,140,30,0
48,156,121,165
16,10,32,0
17,104,58,0
51,186,171,82
17,14,27,0
26,82,71,0
61,196,176,57
23,8,27,0
24,63,92,0
68,211,175,36
18,16,24,0
23,87,69,0
57,193,204,36
29,9,20,0
22,91,66,0
63,190,171,66
25,7,26,0
23,79,77,0
79,196,189,26
26,4,28,0
22,82,75,0
65,197,175,53
14,20,24,0
19,60,100,0
59,211,195,25
26,9,23,0
17,50,112,0
62,235,172,21
17,16,25,0
23,98,58,0
74,176,172,68
19,5,34,0
26,51,102,0
74,214,198,4
16,17,25,0
19,97,63,0
61,191,170,68
32,5,21,0
17,55,107,0
64,217,194,15
18,17,23,0
16,80,83,0
62,202,194,32
14,19,25,0
21,85,73,0
55,198,191,46
20,11,27,0
15,110,54,0
74,154,178,84
27,7,24,0
12,102,65,0
50,187,160,93
25,7,26,0
21,75,83,0
62,198,198,32
11,20,27,0
15,103,61,0
53,181,168,88
16,12,30,0
24,57,98,0
84,213,181,12
20,12,26,0
25,61,93,0
60,208,180,42
26,7,25,0
25,43,111,0
80,230,179,1
12,20,26,0
11,85,83,0
50,202,164,74
19,13,26,0
14,139,26,0
52,158,113,167
16,10,32,0
11,119,49,0
51,175,165,99
12,20,26,0
29,68,82,0
82,193,177,38
17,18,23,0
20,57,102,0
70,209,186,25
25,10,23,0
20,95,64,0
47,188,166,89
24,9,25,0
20,122,37,0
45,173,143,129
12,14,32,0
26,70,83,0
69,198,170,53
22,17,19,0
31,68,80,0
72,205,192,21
22,13,23,0
17,96,66,0
47,197,170,76
16,12,30,0
15,110,54,0
44,185,183,78
15,12,31,0
24,89,66,0
76,174,184,56
30,9,19,0
20,115,44,0
57,166,156,111
14,15,29,0
28,69,82,0
60,200,186,44
25,10,23,0
28,80,71,0
73,182,189,46
20,8,30,0
23,92,64,0
75,173,188,54
23,9,26,0
16,73,90,0
61,206,196,27
18,13,27,0
20,70,89,0
65,202,192,31
23,14,21,0
14,120,45,0
57,171,147,115
28,8,22,0
23,89,67,0
74,181,181,54
23,8,27,0
30,58,91,0
84,206,179,21
29,8,21,0
12,116,51,0
60,174,158,98
22,12,24,0
14,85,80,0
63,198,169,60
19,12,27,0
19,105,55,0
52,172,165,101
25,8,25,0
35,63,81,0
88,189,172,41
29,7,22,0
21,69,89,0
54,218,188,30
23,9,26,0
20,80,79,0
60,196,180,54
24,11,23,0
20,88,71,0
82,173,187,48
22,14,22,0
13,81,85,0
50,204,174,62
12,22,24,0
20,82,77,0
75,189,167,59
20,10,28,0
20,84,75,0
72,181,196,41
27,5,26,0
22,70,87,0
59,212,188,31
20,17,21,0
20,79,80,0
68,186,190,46
18,10,30,0
12,123,44,0
37,187,142,124
11,16,31,0
36,61,82,0
74,195,198,23
24,8,26,0
22,84,73,0
54,194,192,50
21,11,26,0
18,92,69,0
59,205,175,51
18,17,23,0
23,75,81,0
61,202,168,59
12,17,29,0
22,92,65,0
72,187,170,61
24,10,24,0
10,130,39,0
44,182,122,142
14,13,31,0
18,97,64,0
59,187,168,76
19,18,21,0
19,73,87,0
58,204,180,48
13,20,25,0
15,91,73,0
54,197,165,74
21,17,20,0
12,125,42,0
37,183,140,130
10,16,32,0
19,88,72,0
63,197,153,77
17,14,27,0
17,97,65,0
51,199,153,87
16,12,30,0
16,116,47,0
42,175,158,115
20,11,27,0
24,60,95,0
78,202,192,18
28,7,23,0
16,113,50,0
50,175,155,110
19,10,29,0
41,99,39,0
87,154,177,72
26,5,27,0
27,70,82,0
77,190,178,45
16,16,26,0
19,82,78,0
64,193,186,47
19,11,28,0
25,68,86,0
71,199,183,37
26,8,24,0
14,82,83,0
52,213,194,31
10,19,29,0
26,62,91,0
86,201,193,10
27,8,23,0
19,70,90,0
63,205,185,37
11,19,28,0
19,92,68,0
63,188,180,59
25,7,26,0
14,128,37,0
48,161,152,129
10,14,34,0
19,100,60,0
52,188,166,84
16,13,29,0
18,80,81,0
59,209,193,29
18,16,24,0
19,93,67,0
66,182,170,72
25,6,27,0
24,90,65,0
57,183,180,70
23,5,30,0
18,96,65,0
52,189,164,85
17,9,32,0
30,77,72,0
83,187,180,40
21,12,25,0
22,104,53,0
63,169,168,90
28,3,27,0
20,87,72,0
65,188,175,62
18,11,29,0
13,51,115,0
66,228,187,9
10,24,24,0
25,61,93,0
78,203,198,11
20,13,25,0
15,74,90,0
53,205,187,45
25,15,18,0
27,82,70,0
74,195,189,32
21,11,26,0
17,78,84,0
65,191,181,53
22,11,25,0
27,75,77,0
82,194,188,26
24,6,28,0
16,71,92,0
53,198,202,37
16,20,22,0
23,72,84,0
78,198,167,47
22,18,18,0
19,107,53,0
76,160,167,87
21,7,30,0
22,65,92,0
90,194,193,13
20,19,19,0
31,64,84,0
76,188,202,24
24,12,22,0
25,91,63,0
75,184,197,34
19,12,27,0
20,105,54,0
69,167,175,79
22,9,27,0
24,75,80,0
75,181,191,43
28,8,22,0
28,84,67,0
75,178,191,46
22,6,30,0
19,104,56,0
93,151,186,60
27,7,24,0
20,104,55,0
50,183,165,92
22,11,25,0
18,96,65,0
78,172,168,72
23,11,24,0
19,97,63,0
63,182,157,88
17,11,30,0
25,70,84,0
71,208,186,25
26,11,21,0
5,105,69,0
42,199,162,87
18,14,26,0
15,113,51,0
55,172,158,105
15,11,32,0
18,69,92,0
56,206,193,35
13,19,26,0
29,55,95,0
52,205,190,43
21,14,23,0
18,100,61,0
61,181,156,92
22,10,26,0
22,94,63,0
72,179,159,80
16,10,32,0
11,132,36,0
42,178,119,151
8,16,34,0
10,140,29,0
39,166,123,162
14,12,32,0
17,80,82,0
67,189,201,33
22,12,24,0
24,97,58,0
79,165,173,73
26,8,24,0
27,64,88,0
80,210,184,16
16,18,24,0
17,88,74,0
60,196,196,38
13,21,24,0
20,45,114,0
70,212,194,14
23,15,20,0
28,63,88,0
57,204,196,33
15,17,26,0
13,71,95,0
58,207,181,44
13,14,31,0
14,96,69,0
62,188,148,92
16,17,25,0
27,88,64,0
73,182,184,51
21,11,26,0
28,95,56,0
70,176,196,48
22,9,27,0
7,122,50,0
50,180,150,110
16,10,32,0
16,110,53,0
51,183,154,102
11,18,29,0
17,100,62,0
45,181,185,79
20,13,25,0
12,84,83,0
53,188,198,51
14,17,27,0
20,63,96,0
82,203,174,31
23,17,18,0
23,119,37,0
48,172,150,120
14,12,32,0
24,81,74,0
66,198,174,52
28,12,18,0
24,83,72,0
62,197,167,64
25,8,25,0
21,106,52,0
72,173,171,74
14,15,29,0
24,74,81,0
81,192,199,18
21,11,26,0
14,119,46,0
50,173,150,117
17,14,27,0
16,72,91,0
63,211,190,26
20,10,28,0
14,117,48,0
41,182,165,102
20,14,24,0
21,78,80,0
60,201,183,46
13,11,34,0
18,86,75,0
50,201,196,43
22,8,28,0
25,74,80,0
67,200,180,43
19,15,24,0
20,81,78,0
60,199,196,35
14,18,26,0
12,98,69,0
49,186,172,83
22,10,26,0
21,95,63,0
76,173,190,51
24,10,24,0
17,86,76,0
49,210,194,37
15,18,25,0
14,110,55,0
39,196,146,109
13,16,29,0
16,106,57,0
60,181,177,72
25,8,25,0
26,64,89,0
74,216,187,13
16,15,27,0
20,66,93,0
57,212,189,32
21,17,20,0
21,88,70,0
63,192,188,47
17,15,26,0
17,93,69,0
54,190,174,72
21,15,22,0
24,78,77,0
73,199,187,31
24,8,26,0
18,113,48,0
53,165,152,120
23,7,28,0
25,69,85,0
62,202,176,50
24,10,24,0
22,56,101,0
58,211,188,33
20,13,25,0
23,67,89,0
89,198,188,15
17,18,23,0
19,48,112,0
90,225,173,2
21,18,19,0
13,106,60,0
58,184,156,92
17,13,28,0
11,131,37,0
40,181,133,136
13,14,31,0
11,82,86,0
58,218,179,35
13,20,25,0
7,75,97,0
39,216,181,54
20,19,19,0
24,91,64,0
61,189,181,59
23,9,26,0
21,91,67,0
63,189,175,63
23,7,28,0
30,60,89,0
73,203,191,23
16,11,31,0
26,72,81,0
75,202,180,33
17,12,29,0
19,70,90,0
51,230,187,22
22,12,24,0
17,77,85,0
55,202,189,44
23,12,23,0
27,86,66,0
58,202,177,53
16,13,29,0
21,97,61,0
68,180,164,78
26,6,26,0
19,91,69,0
58,190,170,72
21,11,26,0
13,122,44,0
59,160,166,105
22,9,27,0
19,86,74,0
54,206,172,58
22,10,26,0
10,101,68,0
66,178,177,69
20,10,28,0
16,73,90,0
60,200,186,44
17,13,28,0
19,115,45,0
62,164,163,101
18,15,25,0
16,83,80,0
46,209,169,66
16,18,24,0
19,74,86,0
53,204,180,53
19,12,27,0
23,95,61,0
62,178,180,70
23,9,26,0
13,132,34,0
43,176,122,149
12,14,32,0
26,86,67,0
59,182,186,63
21,11,26,0
24,97,58,0
73,171,174,72
23,9,26,0
21,82,76,0
63,195,169,63
24,12,22,0
26,105,48,0
74,166,180,70
22,9,27,0
20,66,93,0
64,209,178,39
19,14,25,0
7,98,74,0
49,190,143,108
15,15,28,0
15,129,35,0
36,174,138,142
8,16,34,0
24,51,104,0
85,206,177,22
22,13,23,0
25,90,64,0
71,173,204,42
27,5,26,0
18,59,102,0
71,211,181,27
19,16,23,0
17,110,52,0
75,171,145,99
22,8,28,0
17,77,85,0
49,207,183,51
19,10,29,0
13,102,64,0
73,192,163,62
25,6,27,0
23,72,84,0
84,192,172,42
29,10,19,0
17,101,61,0
38,188,182,82
20,15,23,0
13,115,51,0
52,176,159,103
15,16,27,0
35,62,82,0
66,221,188,15
19,12,27,0
13,122,44,0
51,165,140,134
19,11,28,0
24,51,104,0
79,209,174,28
19,18,21,0
23,59,97,0
60,210,175,45
25,15,18,0
19,108,52,0
53,173,183,81
15,16,27,0
33,68,78,0
75,201,192,22
20,13,25,0
22,96,61,0
65,172,172,81
19,8,31,0
20,80,79,0
52,199,175,64
20,9,29,0
22,84,73,0
65,192,163,70
28,5,25,0
19,70,90,0
64,212,197,17
12,17,29,0
24,73,82,0
61,201,184,44
23,7,28,0
14,113,52,0
47,176,169,98
17,13,28,0
12,96,71,0
57,181,166,86
15,14,29,0
21,100,58,0
62,175,164,89
18,11,29,0
32,83,64,0
70,191,169,60
21,9,28,0
20,113,46,0
51,174,180,85
22,9,27,0
20,97,62,0
73,170,174,73
19,10,29,0
11,127,41,0
45,176,135,134
16,10,32,0
23,94,62,0
91,162,157,80
33,6,19,0
18,87,74,0
89,175,183,43
28,5,25,0
12,89,78,0
43,208,198,41
15,14,29,0
20,100,59,0
52,179,183,76
19,13,26,0
14,82,83,0
66,203,178,43
21,7,30,0
24,78,77,0
72,196,185,37
21,15,22,0
24,63,92,0
68,218,193,11
12,20,26,0
28,68,83,0
68,216,184,22
20,13,25,0
29,83,67,0
61,192,173,64
19,12,27,0
16,97,66,0
43,192,180,75
15,18,25,0
13,122,44,0
73,149,154,114
20,7,31,0
18,89,72,0
56,203,169,62
19,11,28,0
14,114,51,0
56,172,170,92
15,15,28,0
10,114,55,0
60,175,167,88
21,8,29,0
18,104,57,0
43,192,173,82
20,8,30,0
20,54,105,0
80,209,182,19
28,10,20,0
27,89,63,0
72,176,182,60
15,14,29,0
24,75,80,0
73,192,185,40
21,15,22,0
23,64,92,0
56,193,208,33
32,8,18,0
17,93,69,0
51,198,166,75
16,13,29,0
12,123,44,0
41,186,134,129
10,17,31,0
20,74,85,0
76,205,173,36
10,21,27,0
25,79,75,0
70,192,180,48
21,13,24,0
13,88,78,0
52,193,178,67
17,15,26,0
17,109,53,0
43,182,159,106
15,10,33,0
23,81,75,0
59,200,188,43
17,13,28,0
22,69,88,0
72,190,189,39
18,13,27,0
11,56,112,0
53,241,184,12
15,21,22,0
29,95,55,0
71,174,179,66
20,10,28,0
19,83,77,0
68,189,181,52
21,12,25,0
22,52,105,0
71,210,175,34
17,18,23,0
21,93,65,0
59,182,175,74
20,12,26,0
25,85,69,0
77,187,186,40
25,11,22,0
33,58,88,0
80,213,184,13
21,11,26,0
34,69,76,0
81,195,186,28
22,12,24,0
13,74,92,0
52,194,202,42
21,14,23,0
21,95,63,0
72,195,168,55
24,7,27,0
18,61,100,0
60,214,185,31
20,15,23,0
24,81,74,0
75,202,186,27
18,14,26,0
28,89,62,0
46,198,174,72
15,14,29,0
25,72,82,0
73,209,195,13
21,17,20,0
12,111,56,0
40,189,159,102
21,15,22,0
19,96,64,0
74,182,161,73
15,13,30,0
31,88,60,0
56,195,182,57
16,9,33,0
15,66,98,0
47,210,196,37
21,17,20,0
21,95,63,0
70,184,179,57
20,8,30,0
18,80,81,0
58,198,198,36
22,6,30,0
12,134,33,0
44,167,130,149
18,11,29,0
14,95,70,0
46,197,168,79
20,12,26,0
22,86,71,0
50,195,191,54
22,9,27,0
14,125,40,0
36,178,140,136
15,13,30,0
15,110,54,0
53,171,170,96
17,15,26,0
17,99,63,0
67,177,176,70
13,7,38,0
25,102,52,0
62,176,183,69
20,9,29,0
24,84,71,0
69,193,171,57
13,15,30,0
17,70,92,0
68,209,169,44
22,12,24,0
23,88,68,0
72,186,200,32
21,7,30,0
19,91,69,0
76,180,182,52
30,9,19,0
27,66,86,0
58,200,206,26
19,16,23,0
34,69,76,0
91,185,189,25
26,3,29,0
14,122,43,0
38,180,148,124
18,11,29,0
28,95,56,0
71,172,184,63
18,12,28,0
20,83,76,0
70,196,165,59
24,13,21,0
13,118,48,0
45,183,143,119
13,14,31,0
22,101,56,0
59,175,168,88
28,3,27,0
18,112,49,0
57,169,155,109
21,7,30,0
17,86,76,0
52,201,190,47
11,17,30,0
23,63,93,0
75,215,186,14
19,13,26,0
25,86,68,0
76,183,171,60
26,7,25,0
19,107,53,0
59,182,164,85
19,12,27,0
24,76,79,0
72,192,196,30
20,11,27,0
19,93,67,0
49,189,169,83
22,17,19,0
27,88,64,0
89,168,186,47
26,8,24,0
14,104,61,0
68,173,178,71
29,8,21,0
3,141,35,0
39,172,103,176
11,13,34,0
18,107,54,0
52,176,178,84
23,14,21,0
8,137,34,0
33,170,138,149
12,13,33,0
17,119,43,0
45,171,168,106
24,12,22,0
18,92,69,0
43,195,180,72
16,11,31,0
22,82,75,0
67,193,164,66
16,12,30,0
23,65,91,0
76,198,180,36
20,15,23,0
21,87,71,0
64,192,155,79
25,9,24,0
21,101,57,0
63,176,178,73
22,9,27,0
19,93,67,0
79,177,177,57
27,6,25,0
12,116,51,0
36,193,147,114
7,19,32,0
19,102,58,0
47,189,165,89
22,9,27,0
20,86,73,0
73,181,175,61
27,9,22,0
17,89,73,0
66,201,189,34
19,9,30,0
5,102,72,0
30,205,151,104
18,20,20,0
7,96,76,0
32,207,193,58
15,13,30,0
10,132,37,0
37,172,128,153
10,16,32,0
12,128,39,0
37,185,137,131
8,17,33,0
20,63,96,0
65,212,178,35
21,12,25,0
22,88,69,0
58,201,190,41
19,12,27,0
30,82,67,0
66,192,185,47
17,11,30,0
23,82,74,0
74,189,178,49
19,10,29,0
15,85,79,0
46,206,187,51
15,16,27,0
24,102,53,0
66,173,180,71
29,5,24,0
13,91,75,0
58,189,184,59
12,17,29,0
28,67,84,0
66,208,193,23
20,14,24,0
23,76,80,0
65,199,197,29
18,15,25,0
21,105,53,0
42,186,177,85
16,9,33,0
18,80,81,0
56,201,176,57
13,13,32,0
21,90,68,0
81,181,153,75
29,8,21,0
11,89,79,0
50,200,173,67
13,18,27,0
16,104,59,0
52,181,163,94
15,10,33,0
19,94,66,0
68,177,180,65
29,5,24,0
20,104,55,0
64,179,173,74
14,13,31,0
13,109,57,0
46,193,141,110
14,16,28,0
19,72,88,0
71,213,186,20
11,22,25,0
12,96,71,0
57,190,193,50
17,11,30,0
24,95,60,0
52,186,162,90
20,11,27,0
16,105,58,0
50,175,173,92
14,16,28,0
26,88,65,0
56,176,193,65
20,11,27,0
25,84,70,0
66,185,174,65
24,8,26,0
20,95,64,0
73,172,178,67
21,12,25,0
17,110,52,0
42,187,168,93
13,19,26,0
28,71,80,0
82,200,189,19
17,17,24,0
20,120,39,0
59,159,151,121
23,7,28,0
17,80,82,0
62,201,164,63
22,14,22,0
14,128,37,0
50,162,161,117
24,9,25,0
7,138,34,0
29,177,125,159
14,12,32,0
19,111,49,0
52,167,184,87
18,12,28,0
17,100,62,0
50,182,184,74
11,15,32,0
11,132,36,0
42,169,139,140
13,12,33,0
22,71,86,0
66,207,202,15
21,17,20,0
23,108,48,0
84,153,158,95
29,10,19,0
18,107,54,0
44,176,183,87
21,13,24,0
25,73,81,0
79,191,193,27
17,16,25,0
17,72,90,0
86,212,176,16
17,18,23,0
15,84,80,0
64,205,204,17
15,18,25,0
18,86,75,0
60,195,166,69
19,13,26,0
12,132,35,0
36,177,132,145
12,15,31,0
16,128,35,0
45,165,149,131
15,12,31,0
34,59,86,0
106,193,181,10
28,8,22,0
10,90,79,0
55,198,187,50
28,10,20,0
18,80,81,0
64,199,163,64
20,10,28,0
14,67,98,0
62,214,186,28
13,21,24,0
24,104,51,0
55,179,156,100
21,8,29,0
15,114,50,0
44,179,154,113
15,15,28,0
24,53,102,0
66,224,189,11
17,16,25,0
23,81,75,0
65,201,195,29
23,13,22,0
14,113,52,0
59,176,166,89
18,7,33,0
24,68,87,0
87,202,183,18
18,18,22,0
19,87,73,0
48,196,183,63
18,12,28,0
16,131,32,0
44,173,116,157
13,13,32,0
16,112,51,0
32,191,150,117
12,16,30,0
17,83,79,0
60,199,170,61
12,20,26,0
19,62,98,0
86,200,194,10
19,17,22,0
18,80,81,0
79,194,166,51
22,11,25,0
21,75,83,0
67,192,191,40
21,14,23,0
15,88,76,0
67,202,184,37
14,21,23,0
26,101,52,0
79,157,170,84
29,3,26,0
9,139,31,0
37,173,109,171
10,14,34,0
20,100,59,0
55,188,156,91
19,14,25,0
18,92,69,0
55,196,181,58
19,10,29,0
29,67,83,0
76,201,193,20
21,7,30,0
17,78,84,0
61,198,190,41
19,11,28,0
19,106,54,0
41,192,165,92
16,18,24,0
